date,home,away,team,PTS,FG%,3P%,OREB,DREB,AST,STL,BLK,win
2021-02-13,ATL,IND,IND,125,50.6,38.7,7,36,34,8,6,1
2021-02-13,GSW,BKN,GSW,117,48.9,26.5,5,32,25,6,6,0
2021-02-13,GSW,BKN,BKN,134,53.8,41.0,8,37,35,9,5,1
2021-02-13,NYK,HOU,NYK,121,52.3,42.9,4,40,21,4,4,1
2021-02-13,NYK,HOU,HOU,99,37.5,18.6,12,34,17,5,5,0
2021-02-13,PHX,PHI,PHX,120,60.8,40.0,4,28,25,8,3,1
2021-02-13,PHX,PHI,PHI,111,52.1,41.2,8,27,19,7,1,0
2021-02-13,UTA,MIA,UTA,112,45.9,26.1,10,38,26,11,7,1
2021-02-13,UTA,MIA,MIA,94,40.7,33.3,8,35,24,11,3,0
2021-02-14,CHA,SAS,CHA,110,47.4,35.3,12,37,23,6,6,0
2021-02-14,CHA,SAS,SAS,122,50.0,29.4,10,33,31,13,4,1
2021-02-14,DAL,POR,DAL,118,49.4,34.1,10,25,19,5,6,0
2021-02-14,DAL,POR,POR,121,52.9,45.0,10,26,15,7,2,1
2021-02-14,DEN,LAL,DEN,122,45.9,40.4,9,38,28,6,4,1
2021-02-14,DEN,LAL,LAL,105,46.0,21.4,8,38,27,4,4,0
2021-02-14,DET,NOP,DET,123,53.6,48.6,9,28,34,3,8,1
2021-02-14,DET,NOP,NOP,112,44.4,25.7,18,26,23,5,2,0
2021-02-14,LAC,CLE,LAC,128,47.7,43.3,12,35,31,8,5,1
2021-02-14,LAC,CLE,CLE,111,46.2,28.0,11,29,25,4,4,0
2021-02-14,OKC,MIL,OKC,114,47.4,41.7,12,37,32,8,1,1
2021-02-14,OKC,MIL,MIL,109,46.4,34.2,12,35,24,9,5,0
2021-02-14,PHX,ORL,PHX,109,44.6,32.4,11,48,24,6,2,1
2021-02-14,PHX,ORL,ORL,90,37.1,17.1,9,39,13,4,6,0
2021-02-14,SAC,MEM,SAC,110,50.0,24.2,5,28,22,8,5,0
2021-02-14,SAC,MEM,MEM,124,53.2,42.9,9,34,31,10,2,1
2021-02-14,TOR,MIN,TOR,112,41.8,30.3,10,28,24,6,3,0
2021-02-14,TOR,MIN,MIN,116,52.4,41.0,5,35,28,6,8,1
2021-02-14,WAS,BOS,WAS,104,39.8,23.3,9,45,24,9,3,1
2021-02-14,WAS,BOS,BOS,91,35.6,25.7,14,36,14,5,2,0
2021-02-15,GSW,CLE,GSW,129,52.3,45.9,5,34,34,9,10,1
2021-02-15,GSW,CLE,CLE,98,38.9,26.7,15,34,19,10,3,0
2021-02-15,IND,CHI,IND,112,42.4,27.3,8,39,18,9,14,0
2021-02-15,IND,CHI,CHI,120,43.1,39.4,13,47,25,6,2,1
2021-02-15,LAC,MIA,LAC,125,55.3,46.9,7,32,31,5,0,1
2021-02-15,LAC,MIA,MIA,118,50.5,22.2,9,30,27,7,6,0
2021-02-15,NYK,ATL,NYK,123,50.6,50.0,10,32,22,5,6,1
2021-02-15,NYK,ATL,ATL,112,42.4,33.3,11,31,17,5,6,0
2021-02-15,SAC,BKN,SAC,125,53.1,36.4,15,26,24,6,6,0
2021-02-15,SAC,BKN,BKN,136,57.3,57.4,9,26,31,7,4,1
2021-02-15,UTA,PHI,UTA,134,52.3,40.0,7,29,18,9,4,1
2021-02-15,UTA,PHI,PHI,123,50.0,34.8,12,30,19,6,4,0
2021-02-15,WAS,HOU,WAS,131,52.2,40.0,10,37,25,14,2,1
2021-02-15,WAS,HOU,HOU,119,47.3,21.6,9,32,23,9,5,0
2021-02-16,BOS,DEN,BOS,112,48.1,35.7,10,33,26,7,1,1
2021-02-16,BOS,DEN,DEN,99,45.2,26.5,11,27,25,12,3,0
2021-02-16,MEM,NOP,MEM,113,47.7,41.9,9,23,23,10,0,0
2021-02-16,MEM,NOP,NOP,144,61.5,50.0,11,36,33,14,4,1
2021-02-16,MIL,TOR,MIL,113,48.2,37.8,5,36,25,10,5,0
2021-02-16,MIL,TOR,TOR,124,50.5,39.5,8,36,25,8,6,1
2021-02-16,MIN,LAL,MIN,104,41.9,47.1,11,27,26,11,4,0
2021-02-16,MIN,LAL,LAL,112,54.5,42.3,6,32,20,8,8,1
2021-02-16,OKC,POR,OKC,104,43.5,30.3,7,39,23,6,3,0
2021-02-16,OKC,POR,POR,115,43.8,42.6,15,39,26,6,8,1
2021-02-16,PHX,BKN,PHX,124,54.5,43.2,4,30,28,7,3,0
2021-02-16,PHX,BKN,BKN,128,57.3,50.0,4,33,28,4,4,1
2021-02-17,BOS,ATL,BOS,114,46.5,32.3,11,26,22,9,3,0
2021-02-17,BOS,ATL,ATL,122,57.1,33.3,8,29,19,8,2,1
2021-02-17,CHI,DET,CHI,105,48.2,28.6,8,38,29,8,7,1
2021-02-17,CHI,DET,DET,102,45.1,28.6,6,34,15,9,2,0
2021-02-17,GSW,MIA,GSW,120,45.3,34.6,9,37,32,10,1,1
2021-02-17,GSW,MIA,MIA,112,45.4,36.1,7,42,28,8,5,0
2021-02-17,LAC,UTA,LAC,96,44.2,34.6,9,38,18,5,2,0
2021-02-17,LAC,UTA,UTA,114,42.9,32.5,17,36,19,12,3,1
2021-02-17,MEM,OKC,MEM,122,50.6,46.2,7,37,31,14,4,1
2021-02-17,MEM,OKC,OKC,113,44.9,46.3,6,33,25,5,3,0
2021-02-17,MIN,IND,MIN,128,42.1,37.5,11,33,37,12,8,0
2021-02-17,MIN,IND,IND,134,50.5,50.0,10,41,31,5,7,1
2021-02-17,NOP,POR,NOP,124,48.3,46.9,18,33,25,5,1,0
2021-02-17,NOP,POR,POR,126,51.1,43.9,7,24,26,6,7,1
2021-02-17,ORL,NYK,ORL,107,45.7,47.1,10,40,27,10,7,1
2021-02-17,ORL,NYK,NYK,89,37.9,25.9,10,36,16,7,5,0
2021-02-17,PHI,HOU,PHI,118,48.1,46.2,7,40,23,12,6,1
2021-02-17,PHI,HOU,HOU,113,45.7,31.9,9,30,26,13,6,0
2021-02-17,WAS,DEN,WAS,130,51.2,45.5,9,36,31,7,3,1
2021-02-17,WAS,DEN,DEN,128,52.2,44.7,10,32,23,7,7,0
2021-02-18,LAL,BKN,LAL,98,48.2,26.7,10,29,21,7,4,0
2021-02-18,LAL,BKN,BKN,109,49.4,46.2,8,31,23,9,3,1
2021-02-18,MIL,TOR,MIL,96,39.8,29.4,15,37,23,6,2,0
2021-02-18,MIL,TOR,TOR,110,48.7,34.3,2,35,26,6,6,1
2021-02-18,SAC,MIA,SAC,110,46.2,36.6,13,31,29,7,3,0
2021-02-18,SAC,MIA,MIA,118,51.6,35.3,8,37,36,8,2,1
2021-02-19,BOS,ATL,BOS,121,55.6,40.0,9,35,26,8,12,1
2021-02-19,BOS,ATL,ATL,109,42.2,33.3,13,28,21,14,6,0
2021-02-19,CLE,DEN,CLE,103,47.0,38.7,13,21,30,8,4,0
2021-02-19,CLE,DEN,DEN,120,57.5,48.4,6,31,24,9,2,1
2021-02-19,LAC,UTA,LAC,116,48.3,33.3,11,34,22,5,4,1
2021-02-19,LAC,UTA,UTA,112,47.7,35.3,6,32,13,7,6,0
2021-02-19,MEM,DET,MEM,109,46.7,25.0,13,36,20,12,4,1
2021-02-19,MEM,DET,DET,95,41.9,31.1,13,32,27,8,7,0
2021-02-19,MIL,OKC,MIL,98,40.7,32.4,11,50,23,5,6,1
2021-02-19,MIL,OKC,OKC,85,36.5,30.0,8,38,20,4,5,0
2021-02-19,MIN,TOR,MIN,81,38.6,23.7,6,37,24,6,9,0
2021-02-19,MIN,TOR,TOR,86,32.9,30.0,15,36,16,8,6,1
2021-02-19,NOP,PHX,NOP,114,51.2,34.4,6,31,28,11,3,0
2021-02-19,NOP,PHX,PHX,132,58.0,56.4,4,33,38,8,4,1
2021-02-19,ORL,GSW,ORL,124,48.9,41.9,8,43,30,7,8,1
2021-02-19,ORL,GSW,GSW,120,47.4,45.2,9,36,37,8,0,0
2021-02-19,PHI,CHI,PHI,112,47.1,33.3,16,37,23,5,7,1
2021-02-19,PHI,CHI,CHI,105,42.1,21.9,13,29,24,5,6,0
2021-02-20,CHA,GSW,CHA,102,49.3,50.0,4,40,23,7,2,1
2021-02-20,CHA,GSW,GSW,100,43.5,33.3,9,30,23,10,3,0
2021-02-20,CHI,SAC,CHI,122,59.8,47.8,2,36,24,5,8,1
2021-02-20,CHI,SAC,SAC,114,44.9,27.6,12,29,22,8,3,0
2021-02-20,LAL,MIA,LAL,94,39.3,28.9,6,37,25,5,6,0
2021-02-20,LAL,MIA,MIA,96,42.4,28.6,10,39,24,8,3,1
2021-02-20,MEM,PHX,MEM,97,38.7,15.2,17,32,19,5,4,0
2021-02-20,MEM,PHX,PHX,128,53.5,52.2,5,36,35,5,7,1
2021-02-20,POR,WAS,POR,111,35.9,34.5,17,33,19,10,7,0
2021-02-20,POR,WAS,WAS,118,50.6,23.1,12,42,23,8,3,1
2021-02-21,ATL,DEN,ATL,123,51.9,35.3,10,34,29,6,4,1
2021-02-21,ATL,DEN,DEN,115,51.2,44.4,3,30,25,8,3,0
2021-02-21,CLE,OKC,CLE,101,46.4,22.9,14,28,22,9,4,0
2021-02-21,CLE,OKC,OKC,117,54.4,46.4,5,32,22,9,3,1
2021-02-21,LAC,BKN,LAC,108,46.0,42.9,16,36,24,3,4,0
2021-02-21,LAC,BKN,BKN,112,47.8,28.9,9,31,21,10,4,1
2021-02-21,MIL,SAC,MIL,128,48.9,39.3,14,42,22,8,5,1
2021-02-21,MIL,SAC,SAC,115,44.0,36.4,14,29,29,6,3,0
2021-02-21,NOP,BOS,NOP,120,44.7,30.6,12,40,22,5,7,1
2021-02-21,NOP,BOS,BOS,115,39.8,27.0,11,38,22,9,11,0
2021-02-21,NYK,MIN,NYK,103,42.3,33.3,11,37,17,4,4,1
2021-02-21,NYK,MIN,MIN,99,40.2,45.7,7,36,24,6,3,0
2021-02-21,ORL,DET,ORL,105,43.2,30.0,5,46,24,7,8,1
2021-02-21,ORL,DET,DET,96,37.4,27.5,9,40,23,10,4,0
2021-02-21,TOR,PHI,TOR,110,49.4,41.2,5,34,25,5,5,1
2021-02-21,TOR,PHI,PHI,103,38.8,29.7,11,34,26,8,7,0
2021-02-22,DAL,MEM,DAL,102,43.8,36.6,5,44,17,6,4,1
2021-02-22,DAL,MEM,MEM,92,39.4,19.4,13,38,17,7,1,0
2021-02-22,HOU,CHI,HOU,100,38.5,32.5,11,35,20,7,4,0
2021-02-22,HOU,CHI,CHI,120,53.8,41.7,8,47,24,5,5,1
2021-02-22,LAL,WAS,LAL,124,47.1,34.1,12,33,29,9,11,0
2021-02-22,LAL,WAS,WAS,127,49.0,36.0,5,44,25,9,4,1
2021-02-22,OKC,MIA,OKC,94,43.2,35.9,5,33,20,6,1,0
2021-02-22,OKC,MIA,MIA,108,44.4,37.5,10,35,30,7,6,1
2021-02-22,PHX,POR,PHX,132,50.5,48.5,13,30,29,6,5,1
2021-02-22,PHX,POR,POR,100,44.0,30.8,13,33,15,6,6,0
2021-02-22,UTA,CHA,UTA,132,52.9,50.9,8,37,34,7,7,1
2021-02-22,UTA,CHA,CHA,110,46.1,30.6,8,27,18,13,2,0
2021-02-23,BKN,SAC,BKN,127,49.4,42.5,10,31,30,8,5,1
2021-02-23,BKN,SAC,SAC,118,51.7,48.4,5,33,25,6,7,0
2021-02-23,CLE,ATL,CLE,112,52.6,53.6,7,29,28,7,10,1
2021-02-23,CLE,ATL,ATL,111,44.9,45.2,13,28,22,10,4,0
2021-02-23,DAL,BOS,DAL,110,47.2,39.4,8,30,19,5,1,1
2021-02-23,DAL,BOS,BOS,107,47.7,30.8,12,34,19,6,6,0
2021-02-23,DEN,POR,DEN,111,42.6,38.9,10,30,25,8,3,1
2021-02-23,DEN,POR,POR,106,47.1,34.1,7,40,21,0,7,0
2021-02-23,LAC,WAS,LAC,135,57.4,50.0,7,39,26,7,5,1
2021-02-23,LAC,WAS,WAS,116,53.4,55.0,6,30,32,5,1,0
2021-02-23,MIL,MIN,MIL,139,53.5,47.6,9,43,33,11,5,1
2021-02-23,MIL,MIN,MIN,112,42.9,35.2,7,36,35,4,5,0
2021-02-23,NYK,GSW,NYK,106,39.2,37.9,18,38,22,4,5,0
2021-02-23,NYK,GSW,GSW,114,44.9,34.2,7,34,30,9,8,1
2021-02-23,ORL,DET,ORL,93,37.5,36.8,10,38,25,9,6,0
2021-02-23,ORL,DET,DET,105,46.6,29.4,8,41,24,10,9,1
2021-02-23,TOR,PHI,TOR,102,43.0,29.7,8,30,29,12,11,0
2021-02-23,TOR,PHI,PHI,109,41.3,44.7,12,42,24,5,8,1
2021-02-24,ATL,BOS,ATL,127,52.9,54.8,12,33,27,4,5,1
2021-02-24,ATL,BOS,BOS,112,44.2,25.8,12,24,20,10,6,0
2021-02-24,CHI,MIN,CHI,133,59.1,40.0,7,36,28,11,5,1
2021-02-24,CHI,MIN,MIN,126,45.2,31.6,13,28,28,11,4,0
2021-02-24,CLE,HOU,CLE,112,50.6,44.4,11,44,24,4,10,1
2021-02-24,CLE,HOU,HOU,96,40.0,30.3,9,24,18,8,8,0
2021-02-24,IND,GSW,IND,107,45.7,24.1,7,32,20,11,6,0
2021-02-24,IND,GSW,GSW,111,47.0,19.2,8,33,27,10,4,1
2021-02-24,MIA,TOR,MIA,116,46.3,44.7,11,31,31,6,4,1
2021-02-24,MIA,TOR,TOR,108,50.0,45.5,3,29,30,5,3,0
2021-02-24,NOP,DET,NOP,128,55.6,43.5,12,33,31,10,6,1
2021-02-24,NOP,DET,DET,118,52.8,36.1,9,29,31,8,6,0
2021-02-24,OKC,SAS,OKC,102,41.6,40.9,10,42,21,6,4,1
2021-02-24,OKC,SAS,SAS,99,46.5,36.0,6,38,20,10,4,0
2021-02-24,PHX,CHA,PHX,121,50.6,36.8,7,34,26,9,6,0
2021-02-24,PHX,CHA,CHA,124,48.9,36.1,9,37,24,8,5,1
2021-02-24,UTA,LAL,UTA,114,47.1,45.8,14,39,28,7,1,1
2021-02-24,UTA,LAL,LAL,89,40.0,24.2,12,33,17,5,4,0
2021-02-25,BKN,ORL,BKN,129,53.3,44.4,7,44,30,11,2,1
2021-02-25,BKN,ORL,ORL,92,40.2,25.0,4,31,19,8,1,0
2021-02-25,DEN,WAS,DEN,110,43.5,39.5,12,32,23,6,7,0
2021-02-25,DEN,WAS,WAS,112,47.7,30.8,10,32,24,9,2,1
2021-02-25,MEM,LAC,MEM,122,54.3,57.9,7,41,27,7,1,1
2021-02-25,MEM,LAC,LAC,94,40.5,35.3,8,33,19,4,4,0
2021-02-25,MIL,NOP,MIL,129,54.2,41.9,8,34,21,4,8,1
2021-02-25,MIL,NOP,NOP,125,50.0,33.3,12,35,32,5,4,0
2021-02-25,NYK,SAC,NYK,140,58.6,52.8,9,34,24,8,2,1
2021-02-25,NYK,SAC,SAC,121,49.4,34.3,8,26,25,12,0,0
2021-02-25,PHI,DAL,PHI,111,43.3,41.4,8,31,26,11,6,1
2021-02-25,PHI,DAL,DAL,97,41.0,38.2,10,40,17,2,9,0
2021-02-26,BOS,IND,BOS,118,51.2,40.9,7,38,24,3,6,1
2021-02-26,BOS,IND,IND,112,39.3,32.6,8,32,26,8,6,0
2021-02-26,CHI,PHX,CHI,97,50.0,38.7,6,35,25,2,4,0
2021-02-26,CHI,PHX,PHX,106,50.0,27.3,3,27,35,11,4,1
2021-02-26,DET,SAC,DET,107,45.1,36.4,10,35,20,6,6,0
2021-02-26,DET,SAC,SAC,110,41.6,21.9,14,35,24,5,6,1
2021-02-26,GSW,CHA,GSW,130,60.8,45.8,4,33,38,10,3,1
2021-02-26,GSW,CHA,CHA,121,46.1,41.5,13,25,27,11,1,0
2021-02-26,LAL,POR,LAL,102,42.0,25.9,15,37,25,9,7,1
2021-02-26,LAL,POR,POR,93,38.6,29.7,10,35,19,5,5,0
2021-02-26,MEM,LAC,MEM,99,40.2,32.1,8,29,24,10,4,0
2021-02-26,MEM,LAC,LAC,119,55.0,40.0,4,43,34,6,8,1
2021-02-26,MIA,UTA,MIA,124,51.2,45.2,11,39,24,5,1,1
2021-02-26,MIA,UTA,UTA,116,42.6,32.6,9,27,24,9,3,0
2021-02-26,OKC,ATL,OKC,118,52.3,38.1,5,34,31,6,2,1
2021-02-26,OKC,ATL,ATL,109,44.3,30.0,19,35,21,6,5,0
2021-02-26,TOR,HOU,TOR,122,44.9,39.0,11,37,29,6,8,1
2021-02-26,TOR,HOU,HOU,111,42.9,34.0,7,30,23,4,5,0
2021-02-27,BKN,DAL,BKN,98,40.7,31.8,14,33,21,5,4,0
2021-02-27,BKN,DAL,DAL,115,52.3,38.9,6,30,23,12,8,1
2021-02-27,NYK,IND,NYK,110,49.4,50.0,4,34,26,12,2,1
2021-02-27,NYK,IND,IND,107,45.2,39.3,6,29,27,5,7,0
2021-02-27,OKC,DEN,OKC,96,42.0,23.4,7,30,24,7,6,0
2021-02-27,OKC,DEN,DEN,126,55.1,48.4,6,43,30,6,3,1
2021-02-27,ORL,UTA,ORL,109,45.8,41.2,7,30,27,6,3,0
2021-02-27,ORL,UTA,UTA,124,52.9,37.8,10,42,29,2,3,1
2021-02-27,PHI,CLE,PHI,109,45.8,35.7,8,38,25,9,10,0
2021-02-27,PHI,CLE,CLE,112,42.3,33.3,13,39,24,12,3,1
2021-02-27,SAS,NOP,SAS,117,47.7,37.5,8,30,24,7,5,1
2021-02-27,SAS,NOP,NOP,114,44.0,28.1,17,35,27,3,2,0
2021-02-27,WAS,MIN,WAS,128,44.9,39.4,15,42,27,6,6,1
2021-02-27,WAS,MIN,MIN,112,43.2,31.4,12,38,23,9,10,0
2021-02-28,BOS,WAS,BOS,111,47.2,33.3,13,36,25,7,0,1
2021-02-28,BOS,WAS,WAS,110,45.2,28.1,7,29,16,10,5,0
2021-02-28,DET,NYK,DET,90,38.9,28.1,7,33,16,8,4,0
2021-02-28,DET,NYK,NYK,109,51.2,50.0,6,35,23,9,7,1
2021-02-28,HOU,MEM,HOU,84,27.7,8.9,12,26,10,7,6,0
2021-02-28,HOU,MEM,MEM,133,53.2,33.3,11,45,27,16,3,1
2021-02-28,LAL,GSW,LAL,117,47.1,35.5,14,46,22,14,6,1
2021-02-28,LAL,GSW,GSW,91,40.7,23.5,3,32,26,10,4,0
2021-02-28,MIA,ATL,MIA,109,45.3,29.7,12,33,27,8,6,1
2021-02-28,MIA,ATL,ATL,99,41.4,22.9,16,33,22,12,6,0
2021-02-28,MIL,LAC,MIL,105,44.7,31.6,8,40,21,7,5,1
2021-02-28,MIL,LAC,LAC,100,41.2,31.8,13,36,20,7,3,0
2021-02-28,MIN,PHX,MIN,99,37.6,22.9,10,34,21,12,4,0
2021-02-28,MIN,PHX,PHX,118,49.4,25.9,8,39,27,7,5,1
2021-02-28,SAC,CHA,SAC,126,54.3,44.4,9,24,32,6,2,0
2021-02-28,SAC,CHA,CHA,127,54.2,36.7,7,30,30,3,6,1
2021-03-01,CHI,DEN,CHI,112,44.7,31.6,14,30,25,7,3,0
2021-03-01,CHI,DEN,DEN,118,52.9,37.0,9,41,22,4,6,1
2021-03-01,HOU,CLE,HOU,90,40.8,32.3,4,26,13,13,4,0
2021-03-01,HOU,CLE,CLE,101,49.3,33.3,6,42,23,7,6,1
2021-03-01,NOP,UTA,NOP,129,56.5,63.6,10,43,27,5,5,1
2021-03-01,NOP,UTA,UTA,124,45.5,39.5,11,28,26,11,7,0
2021-03-01,ORL,DAL,ORL,124,49.5,48.8,6,35,25,5,1,0
2021-03-01,ORL,DAL,DAL,130,52.2,37.0,7,39,29,6,6,1
2021-03-01,PHI,IND,PHI,130,56.8,42.9,6,33,27,10,6,1
2021-03-01,PHI,IND,IND,114,48.4,27.6,8,26,27,8,1,0
2021-03-01,POR,CHA,POR,123,53.5,52.2,8,30,26,12,7,1
2021-03-01,POR,CHA,CHA,111,48.9,44.1,11,26,25,12,5,0
2021-03-01,SAS,BKN,SAS,113,45.4,42.9,9,39,30,2,3,0
2021-03-01,SAS,BKN,BKN,124,47.0,41.5,13,38,35,6,8,1
2021-03-02,BOS,LAC,BOS,117,48.8,50.0,14,29,25,6,4,1
2021-03-02,BOS,LAC,LAC,112,49.4,47.4,10,25,28,3,5,0
2021-03-02,LAL,PHX,LAL,104,50.6,35.5,5,29,18,6,8,0
2021-03-02,LAL,PHX,PHX,114,49.4,55.2,5,30,30,5,7,1
2021-03-02,MIA,ATL,MIA,80,37.3,27.3,5,21,15,16,4,0
2021-03-02,MIA,ATL,ATL,94,47.9,36.1,11,36,26,5,2,1
2021-03-02,MIL,DEN,MIL,97,40.5,27.5,11,29,22,4,4,0
2021-03-02,MIL,DEN,DEN,128,55.8,36.7,9,36,28,10,3,1
2021-03-02,SAS,NYK,SAS,119,48.3,42.9,9,36,31,12,4,1
2021-03-02,SAS,NYK,NYK,93,40.7,41.7,9,32,18,2,5,0
2021-03-02,WAS,MEM,WAS,111,50.6,35.5,4,33,29,8,3,0
2021-03-02,WAS,MEM,MEM,125,49.5,44.8,9,35,26,15,1,1
2021-03-03,CLE,IND,CLE,111,51.8,39.3,11,32,29,8,1,0
2021-03-03,CLE,IND,IND,114,56.6,32.0,4,23,27,18,8,1
2021-03-03,DAL,OKC,DAL,87,38.6,20.0,7,46,18,8,3,1
2021-03-03,DAL,OKC,OKC,78,33.3,23.1,8,37,13,6,4,0
2021-03-03,HOU,BKN,HOU,114,41.8,41.9,12,25,24,10,5,0
2021-03-03,HOU,BKN,BKN,132,57.6,48.6,10,43,33,5,1,1
2021-03-03,MIN,CHA,MIN,102,40.6,22.5,12,33,25,11,2,0
2021-03-03,MIN,CHA,CHA,135,52.0,43.6,13,41,33,14,7,1
2021-03-03,NOP,CHI,NOP,124,55.4,27.3,7,28,29,10,6,0
2021-03-03,NOP,CHI,CHI,128,51.1,42.9,13,32,28,6,8,1
2021-03-03,ORL,ATL,ORL,112,42.9,37.1,10,36,24,6,5,0
2021-03-03,ORL,ATL,ATL,115,44.7,46.7,6,36,26,7,5,1
2021-03-03,PHI,UTA,PHI,131,51.6,32.0,8,42,22,9,6,1
2021-03-03,PHI,UTA,UTA,123,44.0,47.7,12,40,22,7,1,0
2021-03-03,POR,GSW,POR,108,41.9,28.6,8,39,15,5,4,1
2021-03-03,POR,GSW,GSW,106,42.3,35.7,17,37,27,8,1,0
2021-03-03,SAC,LAL,SAC,123,60.0,48.0,6,24,32,5,1,1
2021-03-03,SAC,LAL,LAL,120,52.7,44.4,15,26,27,7,3,0
2021-03-03,TOR,DET,TOR,105,44.2,33.3,7,27,17,6,5,0
2021-03-03,TOR,DET,DET,129,52.7,48.8,12,37,39,11,4,1
2021-03-04,BOS,TOR,BOS,132,60.8,44.8,9,30,25,6,7,1
2021-03-04,BOS,TOR,TOR,125,49.5,42.0,8,20,36,6,1,0
2021-03-04,IND,DEN,IND,103,45.6,35.9,11,23,27,12,3,0
2021-03-04,IND,DEN,DEN,113,58.4,42.9,6,35,27,6,5,1
2021-03-04,MEM,MIL,MEM,111,39.6,23.5,17,39,21,13,8,0
2021-03-04,MEM,MIL,MIL,112,44.2,29.4,13,39,21,11,5,1
2021-03-04,NOP,MIA,NOP,93,39.3,25.6,15,29,28,5,3,0
2021-03-04,NOP,MIA,MIA,103,49.3,33.3,5,36,27,6,3,1
2021-03-04,NYK,DET,NYK,114,54.2,33.3,12,35,25,10,4,1
2021-03-04,NYK,DET,DET,104,48.8,38.9,6,23,23,6,2,0
2021-03-04,PHX,GSW,PHX,120,51.0,40.0,12,40,31,8,4,1
2021-03-04,PHX,GSW,GSW,98,43.2,34.3,9,31,22,9,4,0
2021-03-04,POR,SAC,POR,123,47.7,39.5,9,32,20,6,7,1
2021-03-04,POR,SAC,SAC,119,47.6,37.9,18,33,25,3,3,0
2021-03-04,SAS,OKC,SAS,102,47.1,32.3,6,40,23,9,5,0
2021-03-04,SAS,OKC,OKC,107,43.5,30.0,9,36,20,9,4,1
2021-03-04,WAS,LAC,WAS,119,45.5,39.1,11,30,20,12,3,1
2021-03-04,WAS,LAC,LAC,117,46.3,45.7,10,35,24,4,4,0
2021-03-10,DAL,SAS,DAL,115,51.8,32.5,13,38,29,3,1,1
2021-03-10,DAL,SAS,SAS,104,45.8,42.9,6,24,18,10,2,0
2021-03-10,MEM,WAS,MEM,127,50.5,34.8,14,46,31,4,6,1
2021-03-10,MEM,WAS,WAS,112,40.0,30.6,6,33,23,9,6,0
2021-03-11,BKN,BOS,BKN,121,47.7,45.2,11,34,21,3,5,1
2021-03-11,BKN,BOS,BOS,109,45.1,32.5,11,28,22,10,10,0
2021-03-11,CHA,DET,CHA,105,40.0,33.3,12,33,26,9,3,1
2021-03-11,CHA,DET,DET,102,44.7,32.6,11,39,27,6,5,0
2021-03-11,CHI,PHI,CHI,105,47.0,48.3,8,30,26,3,6,0
2021-03-11,CHI,PHI,PHI,127,51.5,30.3,13,32,25,11,7,1
2021-03-11,LAC,GSW,LAC,130,45.8,43.9,11,45,23,10,6,1
2021-03-11,LAC,GSW,GSW,104,43.2,25.0,5,39,20,6,6,0
2021-03-11,MIA,ORL,MIA,111,45.1,32.7,9,35,27,8,4,1
2021-03-11,MIA,ORL,ORL,103,40.6,35.3,16,41,22,6,4,0
2021-03-11,MIL,NYK,MIL,134,57.5,47.4,5,38,29,9,9,1
2021-03-11,MIL,NYK,NYK,101,42.0,35.1,10,28,19,3,5,0
2021-03-11,NOP,MIN,NOP,105,43.0,18.8,19,32,28,7,6,0
2021-03-11,NOP,MIN,MIN,135,53.7,47.5,7,31,28,11,10,1
2021-03-11,OKC,DAL,OKC,116,45.1,50.0,16,39,25,2,6,1
2021-03-11,OKC,DAL,DAL,108,42.7,44.1,6,31,20,4,9,0
2021-03-11,POR,PHX,POR,121,45.7,41.9,15,26,26,8,2,0
2021-03-11,POR,PHX,PHX,127,59.0,54.2,5,33,28,6,1,1
2021-03-11,SAC,HOU,SAC,125,48.9,33.3,8,45,25,11,5,1
2021-03-11,SAC,HOU,HOU,105,41.4,24.4,10,34,24,7,6,0
2021-03-11,TOR,ATL,TOR,120,43.8,45.9,13,37,23,8,4,0
2021-03-11,TOR,ATL,ATL,121,43.3,35.7,12,41,20,8,13,1
2021-03-12,CHI,MIA,CHI,90,37.0,39.5,12,38,25,5,3,0
2021-03-12,CHI,MIA,MIA,101,46.3,34.3,1,40,26,11,6,1
2021-03-12,LAL,IND,LAL,105,44.7,31.8,6,38,20,10,5,1
2021-03-12,LAL,IND,IND,100,42.0,22.2,10,34,22,7,4,0
2021-03-12,MEM,DEN,MEM,102,46.0,50.0,8,37,27,6,5,0
2021-03-12,MEM,DEN,DEN,103,44.6,35.1,9,36,27,10,5,1
2021-03-12,NOP,CLE,NOP,116,46.5,25.0,19,51,25,2,7,1
2021-03-12,NOP,CLE,CLE,82,34.1,21.9,5,28,13,8,9,0
2021-03-12,SAS,ORL,SAS,104,44.9,34.5,7,38,24,8,5,1
2021-03-12,SAS,ORL,ORL,77,36.3,26.3,9,37,17,3,4,0
2021-03-12,UTA,HOU,UTA,114,48.1,37.5,6,45,24,7,10,1
2021-03-12,UTA,HOU,HOU,99,36.6,20.9,19,31,15,11,5,0
2021-03-12,WAS,PHI,WAS,101,48.8,33.3,6,26,19,10,2,0
2021-03-12,WAS,PHI,PHI,127,54.4,52.4,10,39,26,13,6,1
2021-03-13,ATL,SAC,ATL,121,51.2,36.4,13,32,21,6,2,1
2021-03-13,ATL,SAC,SAC,106,43.9,19.4,22,25,27,5,1,0
2021-03-13,BKN,DET,BKN,100,48.8,22.2,5,30,22,8,7,1
2021-03-13,BKN,DET,DET,95,40.4,25.0,12,34,26,10,8,0
2021-03-13,CHA,TOR,CHA,114,48.1,42.9,8,43,30,10,6,1
