home_team,away_team,PTS_home,FG%_home,3P%_home,FT%_home,OREB_home,DREB_home,AST_home,STL_home,BLK_home,PTS_away,FG%_away,3P%_away,FT%_away,OREB_away,DREB_away,AST_away,STL_away,BLK_away,winner
BOS,UTA,86,38.5,15.2,55.0,17,34,16,11,4,98,44.9,28.9,63.0,7,39,23,11,4,UTA
CHI,TOR,83,34.9,29.6,71.4,7,27,21,13,3,122,53.9,40.0,92.3,8,46,31,14,10,TOR
HOU,SAC,132,56.8,42.6,83.3,6,35,27,9,10,112,45.1,31.4,75.0,13,26,23,10,3,HOU
DAL,GSW,112,46.5,29.4,64.7,8,38,18,6,5,109,44.7,27.3,94.1,12,35,24,6,6,DAL
OKC,PHX,110,44.7,29.2,84.4,14,38,17,9,7,100,45.1,41.4,66.7,4,27,25,14,6,OKC
MEM,MIN,100,42.7,42.9,72.0,10,33,26,11,9,87,38.8,41.4,81.3,10,39,20,8,3,MEM
LAL,MIA,113,44.2,40.7,85.7,14,36,16,7,5,97,40.2,40.6,73.7,12,36,20,3,5,LAL
NYK,ORL,117,46.0,33.3,82.9,17,25,12,7,2,131,57.1,40.6,84.6,7,28,35,5,6,ORL
POR,WAS,119,45.3,36.7,85.7,9,43,26,4,3,109,44.8,40.6,47.6,9,34,28,4,9,POR
GSW,SAS,92,40.7,19.2,81.0,10,36,20,6,4,104,44.6,41.7,70.6,11,37,24,3,5,SAS
BOS,CHA,112,50.6,28.1,72.2,8,33,31,9,6,117,48.3,36.6,72.7,8,36,18,5,3,CHA
CLE,DET,102,44.3,38.1,70.6,11,25,16,8,3,113,46.1,34.2,94.7,13,37,26,5,4,DET
IND,UTA,121,52.7,48.0,64.7,11,33,35,13,3,94,48.6,44.0,68.8,3,33,26,6,10,IND
PHI,PHX,119,48.8,27.3,73.8,13,40,24,8,1,114,50.6,39.4,54.2,5,26,25,9,4,PHI
ATL,LAC,119,44.6,31.6,89.5,16,35,29,6,6,127,43.0,30.3,78.7,15,37,24,9,8,LAC
DAL,MEM,88,34.1,31.3,85.7,7,36,17,8,4,98,46.8,40.0,85.7,5,40,29,8,11,MEM
DEN,MIL,98,42.6,29.3,66.7,13,30,30,6,4,104,45.5,30.6,59.1,13,38,21,8,3,MIL
NOP,SAS,140,57.8,38.5,85.7,14,28,34,10,5,126,47.9,50.0,80.0,18,26,22,7,0,NOP
OKC,SAC,113,41.7,29.3,68.8,13,40,22,8,3,117,44.1,42.1,64.7,14,45,29,7,4,SAC
ORL,TOR,91,40.5,26.7,78.9,11,38,24,5,4,93,44.8,26.5,75.0,6,37,23,7,5,TOR
LAC,WAS,118,51.7,40.7,83.3,7,37,20,6,4,125,43.0,33.3,82.1,11,33,27,11,8,WAS
BKN,MIA,104,43.2,25.8,76.9,13,40,17,6,4,92,36.0,21.9,65.0,18,34,18,5,6,BKN
NYK,POR,114,50.6,44.8,77.3,10,32,22,8,5,118,47.4,45.7,70.6,14,29,25,8,4,POR
CHA,IND,127,56.3,62.1,86.4,6,30,30,7,3,109,48.8,33.3,94.1,10,27,26,5,7,CHA
NOP,PHI,120,42.9,36.7,75.8,20,34,24,8,8,121,44.9,34.5,88.5,11,36,27,7,7,PHI
ATL,TOR,108,45.2,27.8,77.8,9,25,24,10,7,124,53.3,37.9,73.9,14,41,33,6,1,TOR
BOS,NYK,109,39.2,30.3,71.9,15,35,30,10,9,117,49.4,50.0,82.4,9,40,25,3,11,NYK
CLE,LAL,105,38.2,38.2,93.3,15,31,18,3,2,109,51.3,36.0,71.4,7,44,23,2,9,LAL
CHI,PHX,124,56.8,44.0,87.5,4,35,28,8,2,116,49.0,29.4,100.0,6,30,28,9,5,CHI
DET,HOU,124,47.1,47.1,75.7,15,22,20,8,1,126,55.6,39.4,91.7,5,31,18,8,7,HOU
MIL,POR,143,52.8,33.3,82.4,13,46,34,8,2,100,36.6,22.0,82.1,10,30,13,8,6,MIL
DEN,MIN,103,47.2,40.0,83.3,9,31,29,12,4,101,44.3,28.1,84.6,8,32,24,8,3,DEN
BKN,DAL,113,44.7,33.3,71.4,16,26,23,8,2,119,48.7,40.7,78.0,8,37,21,10,3,DAL
MEM,SAS,104,48.1,32.0,85.7,4,36,21,4,7,103,42.7,31.8,86.7,10,33,21,4,5,MEM
SAC,UTA,119,52.8,44.0,73.7,8,40,27,5,4,110,43.2,30.8,71.0,12,34,21,7,7,SAC
GSW,OKC,95,43.4,24.1,66.7,7,35,24,7,10,123,48.1,37.1,53.3,18,43,29,10,5,OKC
BKN,MIN,102,41.8,31.1,84.6,9,37,26,2,4,112,47.8,36.0,88.2,9,29,25,15,4,MIN
LAC,MEM,112,42.6,34.8,88.9,8,40,26,6,5,107,45.7,33.3,77.8,6,41,29,6,7,LAC
DET,HOU,116,45.5,25.9,72.5,14,35,18,11,5,111,41.8,27.8,90.5,17,27,22,6,7,DET
ATL,BOS,96,43.2,17.1,69.0,5,35,22,9,7,114,46.2,32.5,81.0,7,36,31,11,7,BOS
NOP,NYK,109,39.6,25.0,75.9,20,35,26,5,5,114,45.1,36.4,74.1,12,34,22,9,10,NYK
CLE,PHI,121,52.7,50.0,75.0,14,28,16,7,1,112,53.3,36.4,76.9,4,27,27,5,2,CLE
TOR,WAS,125,49.5,43.6,84.2,13,37,32,5,6,107,40.0,19.6,94.7,14,30,28,8,7,TOR
IND,SAS,100,46.5,12.5,55.6,11,34,31,9,2,111,50.6,47.6,70.8,9,37,28,3,4,SAS
CHI,MIA,96,37.2,25.0,95.0,11,40,23,8,6,103,42.5,29.4,61.3,10,38,20,10,11,MIA
CHA,OKC,104,45.7,19.4,85.7,11,35,24,8,5,109,44.1,33.3,66.7,11,35,24,6,2,OKC
MIL,PHX,114,48.3,22.7,66.7,7,36,30,6,7,116,50.0,34.6,77.3,6,34,21,8,4,PHX
DEN,ORL,112,47.3,32.1,88.2,12,39,33,10,5,87,40.5,25.0,78.9,4,33,24,7,2,DEN
GSW,POR,125,56.5,53.1,75.0,6,37,29,11,10,97,40.9,37.5,54.5,12,27,22,9,2,GSW
LAL,UTA,90,45.6,30.4,61.1,5,42,10,11,5,83,38.8,17.4,76.5,7,34,22,12,3,LAL
CLE,HOU,117,48.9,31.8,75.9,20,29,15,11,2,108,50.0,38.5,67.9,8,23,18,5,4,CLE
NOP,WAS,114,47.8,35.5,81.0,7,36,23,10,3,124,56.7,34.5,52.2,5,40,30,12,9,WAS
CHI,MIN,96,39.5,30.3,71.0,6,34,22,7,4,111,40.8,20.6,87.0,21,38,22,7,5,MIN
DEN,OKC,105,41.1,33.3,70.8,15,39,26,6,9,98,35.9,23.1,65.2,19,35,22,9,5,DEN
BOS,DAL,104,47.7,35.7,92.3,9,33,19,8,3,113,48.3,39.0,61.9,13,30,27,12,3,DAL
MIL,SAS,135,57.0,37.5,75.9,6,35,30,7,3,129,53.3,47.6,75.0,9,30,27,8,3,MIL
GSW,SAC,117,46.6,29.4,86.2,12,42,28,5,6,116,43.3,39.3,72.4,13,34,28,6,4,GSW
LAL,ORL,104,46.8,38.5,64.5,5,37,22,9,10,108,45.2,35.5,92.9,9,36,31,8,5,ORL
DET,PHX,118,46.2,39.0,64.0,13,28,30,9,0,107,51.2,32.0,71.4,10,32,22,6,6,DET
ATL,CHA,124,53.2,41.0,72.7,9,32,34,5,9,123,44.6,40.0,82.1,10,32,30,8,4,ATL
BKN,PHI,125,56.8,40.0,75.0,10,33,19,2,4,127,48.4,41.4,81.8,13,29,28,9,6,PHI
MIA,TOR,115,41.1,41.7,68.8,17,29,21,6,5,125,52.2,31.4,80.0,11,36,25,4,7,TOR
MEM,NYK,98,44.2,36.7,57.9,6,35,27,5,19,103,37.4,36.4,84.4,14,42,17,4,5,NYK
SAC,UTA,112,47.1,39.1,74.2,7,29,20,10,7,133,53.3,33.3,75.8,13,36,30,11,5,UTA
LAC,POR,104,42.2,20.0,67.6,11,37,15,9,5,100,43.3,21.1,80.0,16,42,18,2,5,LAC
CHA,MIL,110,46.9,44.8,70.0,5,39,21,9,5,107,41.1,34.8,81.0,10,38,25,7,5,CHA
CLE,MIN,95,41.9,32.3,92.9,9,31,24,4,3,102,46.5,30.8,73.7,8,31,18,8,8,MIN
HOU,WAS,131,47.4,37.5,77.8,18,30,22,8,5,135,56.2,37.9,75.0,9,29,29,7,7,WAS
CHI,SAS,107,46.7,42.4,81.8,5,38,23,6,5,108,48.4,33.3,88.9,7,39,29,7,2,SAS
BOS,NOP,124,49.5,48.7,90.0,14,28,27,14,4,107,44.2,37.5,93.1,9,31,21,8,5,BOS
IND,UTA,121,58.3,50.0,82.4,4,35,33,13,4,88,42.0,25.8,70.6,10,28,25,10,4,IND
GSW,ORL,116,48.8,37.1,91.3,10,36,21,8,7,110,44.4,46.7,76.2,6,28,28,11,2,GSW
DET,NYK,115,47.5,29.2,71.1,7,41,20,5,7,108,39.6,33.3,84.4,13,37,16,5,5,DET
ATL,MIA,115,47.5,38.7,84.4,10,36,22,13,7,113,46.0,34.2,66.7,11,32,22,20,3,ATL
MEM,TOR,114,50.6,34.5,85.7,11,24,27,9,5,122,60.9,54.5,71.4,4,27,25,5,5,TOR
DEN,LAL,117,48.5,36.0,93.3,16,44,28,7,4,85,39.1,14.3,66.7,8,31,19,5,8,DEN
IND,PHX,109,42.2,42.3,75.9,17,38,25,8,6,104,44.6,33.3,66.7,12,33,20,8,6,IND
ATL,CHA,94,34.4,25.0,86.4,16,38,20,11,8,108,45.8,20.0,75.7,5,39,20,15,5,CHA
NYK,PHI,91,34.8,20.7,95.5,11,30,14,11,5,117,54.0,48.0,68.8,8,42,34,7,5,PHI
BKN,UTA,91,34.9,36.7,71.4,14,34,11,12,5,101,47.6,32.1,66.7,8,40,17,10,6,UTA
DAL,HOU,128,54.1,50.0,79.2,10,27,27,10,7,108,46.0,28.9,65.2,15,23,28,10,5,DAL
CHI,MIL,113,44.9,29.7,75.9,9,36,28,9,3,116,49.4,34.3,75.0,8,40,29,6,8,MIL
MIN,SAS,128,50.5,43.9,66.7,13,35,33,12,6,89,39.1,29.6,100.0,12,34,23,1,8,MIN
NOP,WAS,125,48.4,30.6,78.6,17,47,24,10,5,104,43.2,33.3,56.3,12,26,26,12,2,NOP
CLE,OKC,83,39.3,39.1,44.4,7,36,20,4,1,100,47.7,22.2,80.0,8,42,25,5,11,OKC
ORL,POR,112,51.9,46.7,93.3,3,34,28,3,8,115,43.5,48.7,68.8,13,34,24,8,1,POR
LAC,PHX,115,46.5,52.4,75.0,18,38,21,6,7,99,43.8,30.8,72.2,7,27,20,17,6,LAC
GSW,TOR,128,48.5,36.7,85.0,17,29,27,6,5,131,52.2,39.5,91.7,7,30,25,5,6,TOR
IND,LAL,96,37.2,43.5,81.5,10,34,23,14,4,104,48.8,29.2,56.5,11,39,25,8,11,LAL
LAC,SAC,133,55.6,42.9,75.0,8,30,25,7,5,121,47.9,29.2,84.6,16,32,26,4,2,LAC
BOS,CLE,128,53.3,54.8,81.3,12,35,30,4,4,95,39.0,31.8,80.0,9,27,18,5,1,BOS
CHA,UTA,111,49.5,32.1,61.5,7,31,19,8,3,119,54.3,45.0,72.2,6,35,32,5,5,UTA
CHI,DET,88,43.0,14.3,78.6,7,33,25,5,7,107,44.6,38.2,75.0,13,39,24,5,5,DET
PHI,WAS,123,43.9,31.6,75.8,17,41,28,11,7,98,40.2,28.6,84.2,8,34,22,10,4,PHI
BKN,MEM,125,44.7,36.4,83.3,11,40,26,7,4,131,49.5,40.0,86.4,11,34,27,8,6,MEM
MIA,NOP,106,43.0,33.3,62.5,13,33,22,10,4,101,42.7,21.4,86.2,11,35,25,4,8,MIA
ATL,OKC,109,44.8,30.6,60.0,14,28,26,15,3,124,52.3,43.9,93.3,7,39,30,12,7,OKC
HOU,SAS,136,50.0,40.7,80.0,13,36,32,9,6,105,45.3,35.7,85.0,9,32,24,4,4,HOU
ORL,PHX,99,47.6,29.6,72.2,8,36,23,7,5,85,40.5,25.0,71.4,9,31,22,5,0,ORL
DAL,LAL,103,39.5,25.6,73.5,9,37,20,9,4,114,48.8,30.0,65.6,9,38,23,8,3,LAL
DEN,POR,113,46.0,46.7,73.1,13,28,28,11,3,112,52.9,27.3,76.2,12,32,19,7,6,DEN
MIL,NYK,134,48.9,42.9,77.4,10,41,28,11,4,136,53.1,58.8,66.7,6,35,30,5,2,NYK
DET,GSW,111,43.9,34.3,65.0,14,33,22,8,2,102,45.9,23.1,85.7,8,36,23,6,5,DET
CLE,TOR,95,38.6,22.7,88.0,11,33,14,6,0,106,48.8,26.9,84.0,6,36,15,5,5,TOR
BKN,WAS,88,37.0,24.2,80.0,11,31,19,8,2,102,51.9,30.8,66.7,2,36,19,8,3,WAS
CHI,HOU,105,44.3,25.0,79.2,7,34,15,11,6,121,50.0,39.0,70.0,6,41,23,8,7,HOU
BOS,MIN,118,47.1,38.6,100.0,7,33,30,9,3,109,45.1,32.1,81.3,9,30,19,6,2,BOS
IND,SAC,110,52.4,41.7,77.8,6,36,32,11,5,111,45.1,44.8,66.7,14,32,25,10,3,SAC
LAL,PHX,120,50.0,40.7,73.9,11,45,26,9,4,96,39.8,39.4,81.8,7,33,24,12,8,LAL
CHA,NOP,109,42.9,27.8,75.0,11,30,25,9,6,119,51.2,34.4,83.3,9,41,30,6,5,NOP
MIA,UTA,102,39.6,41.9,70.8,14,36,20,8,8,100,43.8,33.3,73.3,10,40,21,8,6,MIA
MEM,PHI,95,41.8,39.3,78.3,3,32,19,7,7,103,48.6,36.4,76.7,3,41,22,5,2,PHI
DAL,LAC,114,44.2,34.8,84.6,17,47,20,6,5,110,44.2,37.5,77.3,8,36,23,9,5,DAL
POR,SAS,118,52.3,41.4,100.0,9,26,25,6,5,131,60.2,73.3,90.9,5,29,29,5,4,SAS
DET,OKC,83,33.0,18.8,78.9,9,32,16,10,3,110,50.6,28.0,85.0,6,46,23,10,8,OKC
ATL,GSW,111,48.9,19.2,75.0,9,26,23,10,4,128,58.5,54.2,86.4,6,33,33,10,8,GSW
BKN,CLE,97,39.4,25.0,56.3,17,33,17,5,2,99,43.2,26.7,95.0,14,41,15,5,4,CLE
NYK,WAS,107,41.1,35.3,75.0,19,36,20,4,5,110,47.8,40.6,75.0,8,30,30,7,8,WAS
DEN,TOR,106,44.9,39.3,62.5,15,34,32,9,2,103,46.0,26.8,100.0,7,34,28,11,5,DEN
HOU,MIN,91,43.2,28.2,84.2,7,27,24,9,6,103,43.9,50.0,71.4,13,29,22,11,7,MIN
LAC,NOP,129,59.0,40.0,76.7,7,32,29,4,1,126,53.3,38.2,68.2,10,25,32,10,5,LAC
CHI,IND,90,39.4,35.5,100.0,12,32,26,8,2,96,46.1,27.3,83.3,6,39,22,10,6,IND
MIA,ORL,90,41.8,34.3,40.0,16,31,19,7,11,105,44.2,50.0,75.0,11,32,22,5,4,ORL
DAL,POR,111,43.2,36.7,68.6,15,35,25,11,4,102,45.2,29.2,82.6,11,37,20,7,6,DAL
PHX,SAC,105,43.7,27.9,81.0,13,30,27,9,4,122,53.6,45.8,65.6,9,33,27,13,3,SAC
SAS,UTA,105,48.9,31.8,90.9,7,25,25,7,5,139,60.7,60.6,85.0,5,37,38,12,5,UTA
CLE,GSW,105,43.8,34.4,69.6,12,29,17,7,2,129,52.9,52.9,87.5,9,37,29,6,5,GSW
DEN,ORL,124,54.9,57.9,62.2,4,39,34,5,2,118,47.4,40.8,100.0,6,34,30,4,4,DEN
ATL,WAS,117,44.6,31.6,74.2,8,35,28,13,4,131,48.4,31.6,84.4,12,37,35,9,4,WAS
BKN,OKC,112,43.0,41.7,76.7,10,35,21,7,4,114,43.4,34.2,57.7,17,43,28,8,6,OKC
PHI,TOR,102,45.5,31.4,78.6,11,38,26,7,5,113,43.0,27.6,86.4,17,36,25,12,3,TOR
LAC,MEM,86,33.8,34.8,80.0,11,36,16,9,4,96,43.5,25.0,62.5,11,38,18,9,6,MEM
DET,MIL,92,36.8,23.7,68.4,12,39,19,6,1,115,46.3,34.1,83.3,4,42,25,13,4,MIL
CHA,MIN,104,40.8,36.4,80.0,13,27,27,7,1,121,53.9,50.0,65.0,10,40,34,6,11,MIN
DAL,NOP,106,42.9,30.4,66.7,11,34,26,7,4,132,55.4,58.6,65.0,5,41,36,12,6,NOP
LAL,SAS,121,47.7,35.9,69.7,6,36,21,6,3,113,44.8,25.9,100.0,11,38,18,8,2,LAL
BOS,NYK,128,53.3,34.2,85.0,7,39,32,8,6,100,39.6,34.3,80.0,14,33,21,4,5,BOS
PHX,POR,86,38.5,18.5,78.6,11,30,20,11,2,108,48.2,33.3,63.0,13,43,24,10,6,POR
HOU,UTA,91,38.6,22.2,88.2,14,29,13,5,5,118,50.6,25.0,74.1,12,35,26,16,4,UTA
CHA,DEN,113,38.4,37.1,89.5,13,35,20,8,9,107,38.6,22.9,80.8,20,35,24,6,12,CHA
DET,PHI,111,41.6,25.0,81.1,17,32,22,10,3,117,48.9,28.1,95.2,12,28,26,11,12,PHI
IND,ORL,112,47.3,34.6,83.3,11,42,26,8,8,90,40.4,24.2,76.9,9,38,20,3,7,IND
BKN,TOR,106,43.9,31.4,69.2,16,44,22,8,2,105,39.3,31.4,82.8,6,35,25,9,7,BKN
CLE,SAC,110,53.1,38.5,73.7,7,28,20,4,0,129,57.1,44.8,57.1,10,25,31,6,5,SAC
CHI,OKC,114,52.4,48.0,69.6,5,34,25,15,6,112,45.7,35.7,66.7,14,37,25,12,6,CHI
MEM,NOP,107,47.0,42.1,75.0,10,32,30,10,7,103,45.2,24.1,83.3,10,32,25,5,5,MEM
LAL,SAS,120,46.0,30.6,81.0,10,33,24,8,1,133,50.5,41.9,84.8,9,39,27,4,7,SAS
MIA,PHX,115,48.8,40.5,88.9,6,34,32,10,5,98,45.6,41.2,75.0,4,38,27,7,4,MIA
GSW,MIL,105,44.9,41.3,85.7,6,37,32,7,6,95,39.1,17.9,69.6,15,39,18,10,3,GSW
DAL,HOU,107,49.4,40.0,81.3,14,30,21,9,3,104,45.3,31.9,84.6,10,26,20,5,3,DAL
IND,SAC,107,43.5,26.7,86.4,15,37,26,7,8,97,42.2,28.1,80.0,12,31,24,9,8,IND
ATL,DEN,106,43.0,35.7,68.8,9,42,33,9,11,98,37.1,25.0,81.0,11,37,28,11,4,ATL
CLE,WAS,116,52.8,48.4,70.0,12,37,26,5,5,101,44.2,36.8,68.8,8,25,26,3,3,CLE
BKN,NYK,112,48.9,50.0,60.0,12,33,27,5,5,104,47.0,30.8,60.0,9,31,22,8,2,BKN
BOS,CHI,133,53.8,51.2,73.3,13,41,34,10,4,77,38.3,25.0,64.3,8,29,16,3,2,BOS
LAL,MEM,111,44.3,40.0,75.0,19,38,27,11,6,88,40.5,20.0,77.8,9,27,17,13,7,LAL
MIN,POR,105,44.0,43.8,81.8,10,30,25,12,7,113,47.0,30.3,83.3,14,39,23,10,9,POR
LAC,MIA,98,37.1,24.1,80.6,13,36,16,5,8,121,43.5,33.3,71.8,14,43,27,9,6,MIA
DET,NOP,108,43.9,31.0,54.2,17,30,28,8,5,116,53.2,40.0,87.0,8,39,27,5,8,NOP
MIL,TOR,104,41.4,38.5,85.0,9,36,22,6,7,99,41.5,34.1,85.7,11,34,24,6,11,MIL
CHA,NYK,119,48.3,35.3,85.2,6,36,19,11,4,107,47.3,50.0,85.7,8,33,28,5,2,CHA
SAS,UTA,110,52.8,35.7,91.7,10,36,26,7,7,97,43.5,31.0,73.7,9,29,23,8,4,SAS
IND,WAS,109,53.9,50.0,77.3,7,43,29,7,7,101,42.0,33.3,70.8,6,28,22,13,3,IND
DET,PHI,102,48.8,42.9,52.4,10,36,23,5,5,116,44.3,40.5,65.7,16,32,27,9,5,PHI
BOS,NOP,113,48.9,30.8,68.4,14,37,23,8,5,100,44.8,30.8,73.7,6,33,28,11,1,BOS
CHI,SAC,89,44.7,28.6,100.0,7,33,16,10,3,108,45.5,43.2,80.0,10,32,28,16,4,SAC
CLE,MIL,92,37.5,33.3,66.7,8,38,24,5,2,108,43.8,41.7,81.8,12,46,22,4,4,MIL
OKC,UTA,122,50.6,38.1,71.8,12,31,25,12,2,113,51.2,27.6,63.3,11,34,30,11,4,OKC
DAL,ORL,101,42.7,28.6,84.0,9,43,28,7,4,76,36.0,28.6,80.0,7,35,18,8,2,DAL
DEN,MEM,105,50.6,32.1,78.3,11,29,22,11,6,99,50.0,33.3,94.1,6,28,22,7,4,DEN
LAC,PHX,123,52.9,33.3,78.8,10,32,27,8,4,119,50.0,36.0,80.0,10,30,31,14,8,LAC
GSW,MIN,116,41.9,44.2,90.5,14,35,25,6,5,108,45.8,28.0,80.6,9,33,28,5,6,GSW
LAL,MIA,108,45.6,43.8,60.0,12,34,24,9,7,105,44.7,32.4,76.9,14,36,29,9,7,LAL
HOU,POR,111,49.4,31.0,66.7,12,30,22,9,5,104,43.7,40.0,85.7,13,31,20,1,4,HOU
PHX,SAS,86,40.2,28.6,85.7,8,32,19,7,5,111,49.4,61.9,84.2,8,38,28,7,2,SAS
LAC,TOR,99,44.2,28.0,84.2,12,32,25,2,5,123,52.1,48.3,75.0,10,33,34,8,6,TOR
CHA,DET,108,41.2,32.1,78.4,6,36,21,7,5,107,46.5,38.2,66.7,10,39,23,4,10,CHA
CLE,NYK,113,47.3,29.4,81.0,12,39,19,7,4,106,43.6,40.7,92.9,9,34,21,7,7,CLE
IND,MIL,113,47.3,40.0,75.0,14,40,31,7,4,97,41.8,25.6,66.7,9,34,22,6,6,IND
BKN,PHI,127,51.4,50.0,86.0,7,30,20,10,1,124,54.9,42.9,75.0,10,27,31,11,3,BKN
BOS,WAS,130,45.2,28.9,100.0,14,36,20,6,2,125,50.5,36.4,72.4,8,33,25,7,4,BOS
MEM,POR,92,41.5,33.3,66.7,9,42,19,9,10,83,36.8,27.3,81.3,4,40,15,11,9,MEM
NOP,OKC,118,46.4,22.2,80.0,17,39,29,14,3,114,48.3,30.2,63.0,9,30,23,10,6,NOP
ATL,DAL,107,46.2,33.3,71.4,16,28,21,7,2,114,46.7,35.3,74.4,4,32,22,13,5,DAL
MIA,UTA,84,37.7,36.4,58.3,2,28,16,10,2,111,52.6,50.0,71.4,7,45,29,6,4,UTA
MIN,SAC,130,53.8,40.9,77.8,12,27,30,4,4,141,58.1,50.0,68.8,9,29,34,3,6,SAC
GSW,TOR,93,47.6,23.1,69.2,5,35,28,5,11,113,48.4,32.1,84.2,10,38,27,12,3,TOR
HOU,LAL,126,49.4,44.1,84.4,15,28,24,8,2,111,53.8,31.3,55.6,7,24,23,9,5,HOU
LAC,SAS,87,35.7,32.3,70.8,13,29,21,4,1,125,57.8,45.5,79.2,8,39,25,10,7,SAS
CHI,ORL,91,47.9,55.6,65.0,1,32,18,10,4,97,41.5,33.3,78.3,9,34,23,8,6,ORL
DAL,PHX,89,39.7,15.2,66.7,14,39,14,7,4,99,40.2,37.0,83.3,12,28,20,15,5,PHX
ATL,BOS,108,41.9,42.1,62.5,16,28,27,10,5,129,48.4,48.7,90.0,13,34,28,15,9,BOS
CHA,NYK,124,47.1,41.7,80.0,9,42,38,7,5,126,48.0,35.3,64.5,9,37,27,11,8,NYK
BKN,WAS,125,52.4,35.5,83.9,9,36,34,5,3,118,54.4,37.9,56.3,4,22,30,3,3,BKN
CLE,MIL,102,40.2,36.1,90.5,13,37,24,7,2,114,42.6,29.3,78.6,14,39,26,9,6,MIL
IND,PHI,113,44.2,40.0,87.5,11,36,33,7,2,101,40.9,25.0,74.1,17,32,17,5,5,IND
MEM,MIA,97,42.2,27.6,76.0,10,24,21,9,5,100,43.9,38.5,72.2,14,36,30,3,8,MIA
DEN,OKC,109,50.6,32.4,93.3,12,36,29,8,6,98,41.1,36.8,58.6,19,24,14,9,4,DEN
POR,TOR,128,51.1,48.1,90.5,12,26,29,10,4,122,55.1,58.1,85.7,6,31,20,4,4,POR
GSW,SAC,130,45.8,37.5,75.0,15,45,32,5,0,125,46.9,34.1,80.0,7,35,33,6,3,GSW
ORL,UTA,96,47.2,45.8,85.0,4,44,18,7,10,89,31.5,24.1,92.9,11,31,17,13,4,ORL
CHA,LAL,100,42.4,24.1,83.3,9,29,22,3,6,128,53.3,41.2,66.7,10,42,34,12,6,LAL
BOS,DET,104,41.5,27.3,73.9,12,32,19,11,4,113,48.8,33.3,71.4,10,38,25,10,7,DET
HOU,MEM,105,47.9,35.1,88.0,6,30,23,5,2,97,53.3,21.7,70.6,6,29,20,8,6,HOU
CHI,SAS,98,43.0,20.7,85.7,8,32,16,12,8,93,43.8,33.3,84.6,7,34,18,3,5,CHI
LAC,OKC,104,50.7,52.0,68.2,6,38,18,7,4,110,46.7,40.9,70.8,9,31,26,13,7,OKC
MIN,PHX,99,40.6,20.0,73.7,11,30,26,10,4,107,45.6,32.1,80.0,11,40,30,6,7,PHX
ATL,BKN,127,55.3,48.3,76.0,8,25,38,9,5,144,55.7,40.0,90.9,10,29,34,12,3,BKN
CLE,PHI,105,46.6,40.0,64.7,6,27,28,8,0,128,56.0,40.7,75.0,12,36,32,5,9,PHI
IND,NYK,110,46.0,35.3,78.3,11,34,28,9,4,99,41.6,31.3,68.2,13,31,21,7,1,IND
LAL,WAS,110,48.4,30.6,61.1,8,35,24,10,6,128,50.9,41.9,70.0,15,36,30,14,5,WAS
DAL,SAC,113,41.7,25.7,77.4,16,37,22,6,5,120,46.9,29.0,90.5,11,36,20,6,7,SAC
MIA,NOP,102,41.8,28.6,69.6,22,35,22,6,4,96,40.7,36.1,76.5,11,27,26,12,5,MIA
DEN,TOR,95,42.4,33.3,81.3,10,34,21,7,4,86,39.8,20.0,64.3,13,38,13,5,4,DEN
DET,MIL,104,44.3,40.0,80.0,10,35,25,3,2,107,50.0,36.0,66.7,5,32,33,8,10,MIL
NYK,PHX,110,40.4,25.7,72.4,16,34,15,5,0,128,52.2,33.3,85.2,4,40,27,8,5,PHX
HOU,UTA,102,37.2,32.4,83.9,9,30,16,13,7,97,39.0,28.6,74.2,11,41,23,9,4,HOU
MIN,SAC,132,50.0,37.0,86.7,11,47,37,10,7,105,42.2,36.8,65.2,6,32,20,5,4,MIN
CHI,OKC,96,44.7,36.4,75.0,13,28,20,10,7,121,48.3,38.1,81.8,17,32,24,14,2,OKC
PHI,SAS,96,40.8,29.7,71.4,12,29,29,3,5,123,56.3,39.1,94.1,4,41,28,5,9,SAS
GSW,MEM,110,43.5,38.7,88.9,6,36,23,10,5,93,45.6,28.0,77.8,2,39,24,6,4,GSW
LAC,POR,127,50.6,37.0,84.6,8,29,27,5,1,131,54.7,50.0,87.1,6,27,26,5,4,POR
CLE,IND,92,41.8,19.4,76.9,12,39,19,7,5,91,39.8,18.2,61.9,14,38,21,7,9,CLE
ATL,WAS,118,46.8,37.5,82.1,13,36,23,4,5,110,43.4,32.5,69.4,9,28,26,14,1,ATL
BKN,LAL,115,48.4,41.2,68.4,4,36,27,5,4,110,46.7,32.5,56.5,8,40,21,6,4,BKN
DAL,DEN,118,46.5,40.5,76.7,6,27,26,8,1,126,55.6,41.4,77.8,12,35,33,7,3,DEN
CHA,CLE,110,51.1,40.0,66.7,13,38,24,4,5,99,48.2,43.5,58.3,4,31,24,8,6,CHA
ORL,SAS,90,38.2,38.7,58.8,11,22,19,5,3,129,64.9,63.2,81.0,4,41,29,5,4,SAS
NYK,PHI,109,43.0,32.3,80.6,4,31,22,2,2,131,53.4,50.0,88.0,9,42,31,6,4,PHI
BOS,PHX,103,44.7,38.5,85.7,9,28,26,13,15,111,42.7,40.7,81.8,21,35,23,8,6,PHX
IND,TOR,96,47.5,45.0,68.8,9,40,19,6,7,99,40.9,23.3,76.2,11,32,20,15,9,TOR
BKN,CHI,96,45.9,32.0,80.0,7,38,23,3,2,93,44.0,31.6,70.0,9,30,21,7,5,BKN
